REF_AREA,Geographic area,Regional group,Indicator,Sex,Wealth Quintile,Series Name,Series Year,Reference Date,Observation Value,Lower Bound,Upper Bound,Standard Error,Country notes,Observation Status,Unit of measure,Series Type,Series Category,Series Method,Age Group of Women,Time Since First Birth,Definition,Interval
BDI,Burundi,NA,Under-five mortality rate,Female,Total,UN IGME estimate,2023,1971.5,246.294781,217.8362472,277.416489,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
BDI,Burundi,NA,Under-five mortality rate,Female,Total,UN IGME estimate,2023,1972.5,313.5246292,277.7560554,352.5493123,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
BDI,Burundi,NA,Under-five mortality rate,Female,Total,UN IGME estimate,2023,1973.5,246.5181095,218.7363213,277.1565003,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
BDI,Burundi,NA,Under-five mortality rate,Female,Total,UN IGME estimate,2023,1974.5,246.308114,218.7354215,276.1163217,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
BDI,Burundi,NA,Under-five mortality rate,Female,Total,UN IGME estimate,2023,1975.5,245.5593169,218.7713326,274.8299617,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
BDI,Burundi,NA,Under-five mortality rate,Female,Total,UN IGME estimate,2023,1976.5,243.6812764,217.5488102,272.5468374,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
BDI,Burundi,NA,Under-five mortality rate,Female,Total,UN IGME estimate,2023,1977.5,240.0859461,214.4405833,268.8893766,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
BDI,Burundi,NA,Under-five mortality rate,Female,Total,UN IGME estimate,2023,1978.5,234.5411263,209.5167654,262.1058589,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
BDI,Burundi,NA,Under-five mortality rate,Female,Total,UN IGME estimate,2023,1979.5,226.9124793,202.6617618,253.3262991,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
BDI,Burundi,NA,Under-five mortality rate,Female,Total,UN IGME estimate,2023,1980.5,217.6399268,194.8102362,242.6065564,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
BDI,Burundi,NA,Under-five mortality rate,Female,Total,UN IGME estimate,2023,1981.5,207.435917,185.5990466,230.5634554,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
BDI,Burundi,NA,Under-five mortality rate,Female,Total,UN IGME estimate,2023,1982.5,196.5901395,175.8534771,218.8309259,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
BDI,Burundi,NA,Under-five mortality rate,Female,Total,UN IGME estimate,2023,1983.5,185.9409677,165.6763298,207.9878943,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
BDI,Burundi,NA,Under-five mortality rate,Female,Total,UN IGME estimate,2023,1984.5,176.6479246,156.456228,198.5668013,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
BDI,Burundi,NA,Under-five mortality rate,Female,Total,UN IGME estimate,2023,1985.5,169.5672803,149.444774,191.3001515,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
BDI,Burundi,NA,Under-five mortality rate,Female,Total,UN IGME estimate,2023,1986.5,164.7680689,145.2925279,185.8920828,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
BDI,Burundi,NA,Under-five mortality rate,Female,Total,UN IGME estimate,2023,1987.5,161.986072,143.3026739,182.1846059,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
BDI,Burundi,NA,Under-five mortality rate,Female,Total,UN IGME estimate,2023,1988.5,161.1088346,143.4446668,180.3943957,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
BDI,Burundi,NA,Under-five mortality rate,Female,Total,UN IGME estimate,2023,1989.5,161.3881678,144.4237808,180.3373187,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
BDI,Burundi,NA,Under-five mortality rate,Female,Total,UN IGME estimate,2023,1990.5,162.2614847,145.4820246,180.9878999,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
BDI,Burundi,NA,Under-five mortality rate,Female,Total,UN IGME estimate,2023,1991.5,163.2044018,146.5833564,182.242815,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
BDI,Burundi,NA,Under-five mortality rate,Female,Total,UN IGME estimate,2023,1992.5,164.0402649,147.4024028,183.4119257,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
BDI,Burundi,NA,Under-five mortality rate,Female,Total,UN IGME estimate,2023,1993.5,187.0993471,168.0728692,209.3050717,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
BDI,Burundi,NA,Under-five mortality rate,Female,Total,UN IGME estimate,2023,1994.5,164.1483821,147.3476336,183.6196675,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
BDI,Burundi,NA,Under-five mortality rate,Female,Total,UN IGME estimate,2023,1995.5,163.1555994,146.7291257,182.3289519,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
BDI,Burundi,NA,Under-five mortality rate,Female,Total,UN IGME estimate,2023,1996.5,161.3831457,145.1235292,179.8363749,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
BDI,Burundi,NA,Under-five mortality rate,Female,Total,UN IGME estimate,2023,1997.5,158.6377962,142.7998821,176.4438869,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
BDI,Burundi,NA,Under-five mortality rate,Female,Total,UN IGME estimate,2023,1998.5,154.9750891,139.5949724,171.8898113,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
BDI,Burundi,NA,Under-five mortality rate,Female,Total,UN IGME estimate,2023,1999.5,150.5359342,135.6707938,166.8107743,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
BDI,Burundi,NA,Under-five mortality rate,Female,Total,UN IGME estimate,2023,2000.5,145.6884463,131.2990786,161.5494756,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
BDI,Burundi,NA,Under-five mortality rate,Female,Total,UN IGME estimate,2023,2001.5,140.5058736,126.4182688,156.1528591,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
BDI,Burundi,NA,Under-five mortality rate,Female,Total,UN IGME estimate,2023,2002.5,135.0775834,121.305092,150.79331,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
BDI,Burundi,NA,Under-five mortality rate,Female,Total,UN IGME estimate,2023,2003.5,129.2777112,115.9569772,144.8229919,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
BDI,Burundi,NA,Under-five mortality rate,Female,Total,UN IGME estimate,2023,2004.5,123.0755064,109.9549176,138.4551929,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
BDI,Burundi,NA,Under-five mortality rate,Female,Total,UN IGME estimate,2023,2005.5,116.3122278,103.6683439,131.174103,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
BDI,Burundi,NA,Under-five mortality rate,Female,Total,UN IGME estimate,2023,2006.5,109.3079916,97.17099875,123.3182204,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
BDI,Burundi,NA,Under-five mortality rate,Female,Total,UN IGME estimate,2023,2007.5,102.3595633,90.51519627,116.0208146,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
BDI,Burundi,NA,Under-five mortality rate,Female,Total,UN IGME estimate,2023,2008.5,95.88625607,84.2001558,108.9804251,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
BDI,Burundi,NA,Under-five mortality rate,Female,Total,UN IGME estimate,2023,2009.5,89.84326723,78.30284219,102.9448216,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
BDI,Burundi,NA,Under-five mortality rate,Female,Total,UN IGME estimate,2023,2010.5,84.18246966,72.50782994,97.43199649,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
BDI,Burundi,NA,Under-five mortality rate,Female,Total,UN IGME estimate,2023,2011.5,79.00668885,67.1572256,92.62826524,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
BDI,Burundi,NA,Under-five mortality rate,Female,Total,UN IGME estimate,2023,2012.5,74.26998106,61.80701276,88.78147734,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
BDI,Burundi,NA,Under-five mortality rate,Female,Total,UN IGME estimate,2023,2013.5,69.89834031,56.69806707,85.78624268,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
BDI,Burundi,NA,Under-five mortality rate,Female,Total,UN IGME estimate,2023,2014.5,65.98300013,51.82423175,83.2525981,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
BDI,Burundi,NA,Under-five mortality rate,Female,Total,UN IGME estimate,2023,2015.5,62.43093517,47.56376108,81.26555569,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
BDI,Burundi,NA,Under-five mortality rate,Female,Total,UN IGME estimate,2023,2016.5,59.37626462,43.81271233,79.96419829,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
BDI,Burundi,NA,Under-five mortality rate,Female,Total,UN IGME estimate,2023,2017.5,56.60686893,40.31686659,79.1986342,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
BDI,Burundi,NA,Under-five mortality rate,Female,Total,UN IGME estimate,2023,2018.5,54.27119388,37.35616535,78.8284191,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
BDI,Burundi,NA,Under-five mortality rate,Female,Total,UN IGME estimate,2023,2019.5,52.12938856,34.72739167,77.95367781,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
BDI,Burundi,NA,Under-five mortality rate,Female,Total,UN IGME estimate,2023,2020.5,50.23578606,32.32492867,77.553136,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
BDI,Burundi,NA,Under-five mortality rate,Female,Total,UN IGME estimate,2023,2021.5,48.35153671,30.26745656,77.24415586,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
BDI,Burundi,NA,Under-five mortality rate,Female,Total,UN IGME estimate,2023,2022.5,46.55598607,28.13590223,77.00266968,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
BDI,Burundi,NA,Under-five mortality rate,Female,Total,UN IGME estimate,2023,2023.5,45.02573237,26.28550685,76.3675958,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
BDI,Burundi,NA,Under-five mortality rate,Male,Total,Multiple Indicator Cluster Survey 2000 (Indirect),2000,1989.1,187.5657,NA,NA,20.40125,NA,Included in IGME,"Deaths per 1,000 live births",Indirect,MICS,Survey/Census with Summary Birth Histories,NA,NA,NA,NA
BDI,Burundi,NA,Under-five mortality rate,Male,Total,Multiple Indicator Cluster Survey 2000 (Indirect),2000,1991.5,209.0716,NA,NA,16.86459,NA,Included in IGME,"Deaths per 1,000 live births",Indirect,MICS,Survey/Census with Summary Birth Histories,NA,NA,NA,NA
BDI,Burundi,NA,Under-five mortality rate,Male,Total,Multiple Indicator Cluster Survey 2000 (Indirect),2000,1993.6,212.85,NA,NA,17.41797,NA,Excluded from IGME,"Deaths per 1,000 live births",Indirect,MICS,Survey/Census with Summary Birth Histories,NA,NA,NA,NA
BDI,Burundi,NA,Under-five mortality rate,Male,Total,Multiple Indicator Cluster Survey 2000 (Indirect),2000,1995.7,160.9244,NA,NA,18.10762,NA,Included in IGME,"Deaths per 1,000 live births",Indirect,MICS,Survey/Census with Summary Birth Histories,NA,NA,NA,NA
BDI,Burundi,NA,Under-five mortality rate,Male,Total,Multiple Indicator Cluster Survey 2000 (Indirect),2000,1998.2,157.9981,NA,NA,25.78778,NA,Excluded from IGME,"Deaths per 1,000 live births",Indirect,MICS,Survey/Census with Summary Birth Histories,NA,NA,NA,NA
BDI,Burundi,NA,Under-five mortality rate,Male,Total,Demographic and Health Survey 2016-2017 (Direct),2016-2017,1993.5,219.0336,NA,NA,24.43615,NA,Excluded from IGME,"Deaths per 1,000 live births",Direct,DHS,Survey/Census with Full Birth Histories,NA,NA,NA,5
BDI,Burundi,NA,Under-five mortality rate,Male,Total,Demographic and Health Survey 2016-2017 (Direct),2016-2017,1998.5,203.7606,NA,NA,28.94965,NA,Included in IGME,"Deaths per 1,000 live births",Direct,DHS,Survey/Census with Full Birth Histories,NA,NA,NA,5
BDI,Burundi,NA,Under-five mortality rate,Male,Total,Demographic and Health Survey 2016-2017 (Direct),2016-2017,2003.5,161.9748,NA,NA,18.59568,NA,Included in IGME,"Deaths per 1,000 live births",Direct,DHS,Survey/Census with Full Birth Histories,NA,NA,NA,5
BDI,Burundi,NA,Under-five mortality rate,Male,Total,Demographic and Health Survey 2016-2017 (Direct),2016-2017,2008.5,100.8234,NA,NA,16.61956,NA,Included in IGME,"Deaths per 1,000 live births",Direct,DHS,Survey/Census with Full Birth Histories,NA,NA,NA,5
BDI,Burundi,NA,Under-five mortality rate,Male,Total,Demographic and Health Survey 2016-2017 (Direct),2016-2017,2013.5,79.09672,NA,NA,9.600436,NA,Included in IGME,"Deaths per 1,000 live births",Direct,DHS,Survey/Census with Full Birth Histories,NA,NA,NA,5
BDI,Burundi,NA,Under-five mortality rate,Male,Total,Malaria Indicator Survey 2012 (Indirect),2012,2001.6,109.0244,NA,NA,21.03063,NA,Included in IGME,"Deaths per 1,000 live births",Indirect,MIS,Survey/Census with Summary Birth Histories,NA,NA,NA,NA
BDI,Burundi,NA,Under-five mortality rate,Male,Total,Malaria Indicator Survey 2012 (Indirect),2012,2003.9,160.3681,NA,NA,14.94576,NA,Included in IGME,"Deaths per 1,000 live births",Indirect,MIS,Survey/Census with Summary Birth Histories,NA,NA,NA,NA
BDI,Burundi,NA,Under-five mortality rate,Male,Total,Malaria Indicator Survey 2012 (Indirect),2012,2005.1,153.4378,NA,NA,15.08669,NA,Included in IGME,"Deaths per 1,000 live births",Indirect,MIS,Survey/Census with Summary Birth Histories,NA,NA,NA,NA
BDI,Burundi,NA,Under-five mortality rate,Male,Total,Malaria Indicator Survey 2012 (Indirect),2012,2006,169.4767,NA,NA,18.87202,NA,Included in IGME,"Deaths per 1,000 live births",Indirect,MIS,Survey/Census with Summary Birth Histories,NA,NA,NA,NA
BDI,Burundi,NA,Under-five mortality rate,Male,Total,Malaria Indicator Survey 2012 (Indirect),2012,2007,141.4268,NA,NA,18.1089,NA,Included in IGME,"Deaths per 1,000 live births",Indirect,MIS,Survey/Census with Summary Birth Histories,NA,NA,NA,NA
BDI,Burundi,NA,Under-five mortality rate,Male,Total,Malaria Indicator Survey 2012 (Indirect),2012,2008.3,85.86651,NA,NA,16.00566,NA,Excluded from IGME,"Deaths per 1,000 live births",Indirect,MIS,Survey/Census with Summary Birth Histories,NA,NA,NA,NA
BDI,Burundi,NA,Under-five mortality rate,Male,Total,Enquete menages pour le suivi et l'evaluation de l'impact de l'appui au systeme de remboursement du Paquet Minimum des Services de sante 2012 (Indirect),2012,2011.5,108,NA,NA,NA,NA,Included in IGME,"Deaths per 1,000 live births",Indirect,Others,Survey/Census with Summary Birth Histories,NA,NA,NA,NA
BDI,Burundi,NA,Under-five mortality rate,Male,Total,Demographic and Health Survey 2010-2011 (Direct),2010-2011,1987.5,175.14,NA,NA,42.44,NA,Included in IGME,"Deaths per 1,000 live births",Direct,DHS,Survey/Census with Full Birth Histories,NA,NA,NA,5
BDI,Burundi,NA,Under-five mortality rate,Male,Total,Demographic and Health Survey 2010-2011 (Direct),2010-2011,1992.5,206.56,NA,NA,38.49,NA,Included in IGME,"Deaths per 1,000 live births",Direct,DHS,Survey/Census with Full Birth Histories,NA,NA,NA,5
BDI,Burundi,NA,Under-five mortality rate,Male,Total,Demographic and Health Survey 2010-2011 (Direct),2010-2011,1997.5,212.29,NA,NA,43.89,NA,Included in IGME,"Deaths per 1,000 live births",Direct,DHS,Survey/Census with Full Birth Histories,NA,NA,NA,5
BDI,Burundi,NA,Under-five mortality rate,Male,Total,Demographic and Health Survey 2010-2011 (Direct),2010-2011,2002.5,187.38,NA,NA,31.16,NA,Included in IGME,"Deaths per 1,000 live births",Direct,DHS,Survey/Census with Full Birth Histories,NA,NA,NA,5
BDI,Burundi,NA,Under-five mortality rate,Male,Total,Demographic and Health Survey 2010-2011 (Direct),2010-2011,2007.5,106.29,NA,NA,20.9,NA,Included in IGME,"Deaths per 1,000 live births",Direct,DHS,Survey/Census with Full Birth Histories,NA,NA,NA,5
BDI,Burundi,NA,Under-five mortality rate,Male,Total,Demographic and Health Survey 1987 (Direct),1987,1964.5,224.6156,NA,NA,30.28492,NA,Included in IGME,"Deaths per 1,000 live births",Direct,DHS,Survey/Census with Full Birth Histories,NA,NA,NA,5
BDI,Burundi,NA,Under-five mortality rate,Male,Total,Demographic and Health Survey 1987 (Direct),1987,1969.5,232.348,NA,NA,21.56422,NA,Included in IGME,"Deaths per 1,000 live births",Direct,DHS,Survey/Census with Full Birth Histories,NA,NA,NA,5
BDI,Burundi,NA,Under-five mortality rate,Male,Total,Demographic and Health Survey 1987 (Direct),1987,1974.5,217.1615,NA,NA,16.87651,NA,Included in IGME,"Deaths per 1,000 live births",Direct,DHS,Survey/Census with Full Birth Histories,NA,NA,NA,5
BDI,Burundi,NA,Under-five mortality rate,Male,Total,Demographic and Health Survey 1987 (Direct),1987,1979.5,243.7492,NA,NA,13.12695,NA,Included in IGME,"Deaths per 1,000 live births",Direct,DHS,Survey/Census with Full Birth Histories,NA,NA,NA,5
BDI,Burundi,NA,Under-five mortality rate,Male,Total,Demographic and Health Survey 1987 (Direct),1987,1984.5,150.4773,NA,NA,10.42114,NA,Included in IGME,"Deaths per 1,000 live births",Direct,DHS,Survey/Census with Full Birth Histories,NA,NA,NA,5
BDI,Burundi,NA,Under-five mortality rate,Male,Total,Multiple Indicator Cluster Survey 2005 (Indirect),2005,1993.2,158.8634,NA,NA,12.78128,NA,Excluded from IGME,"Deaths per 1,000 live births",Indirect,MICS,Survey/Census with Summary Birth Histories,NA,NA,NA,NA
BDI,Burundi,NA,Under-five mortality rate,Male,Total,Multiple Indicator Cluster Survey 2005 (Indirect),2005,1996.3,178.1761,NA,NA,14.95872,NA,Included in IGME,"Deaths per 1,000 live births",Indirect,MICS,Survey/Census with Summary Birth Histories,NA,NA,NA,NA
BDI,Burundi,NA,Under-five mortality rate,Male,Total,Multiple Indicator Cluster Survey 2005 (Indirect),2005,1999,160.12,NA,NA,12.96554,NA,Included in IGME,"Deaths per 1,000 live births",Indirect,MICS,Survey/Census with Summary Birth Histories,NA,NA,NA,NA
BDI,Burundi,NA,Under-five mortality rate,Male,Total,Multiple Indicator Cluster Survey 2005 (Indirect),2005,2001.5,144.6428,NA,NA,12.16665,NA,Included in IGME,"Deaths per 1,000 live births",Indirect,MICS,Survey/Census with Summary Birth Histories,NA,NA,NA,NA
BDI,Burundi,NA,Under-five mortality rate,Male,Total,Multiple Indicator Cluster Survey 2005 (Indirect),2005,2003.9,191.5824,NA,NA,22.09117,NA,Excluded from IGME,"Deaths per 1,000 live births",Indirect,MICS,Survey/Census with Summary Birth Histories,NA,NA,NA,NA
BDI,Burundi,NA,Under-five mortality rate,Male,Total,Demographic Survey 1970 (Direct),1970,1970.5,274.01,NA,NA,NA,NA,Included in IGME,"Deaths per 1,000 live births",Direct,Others,Survey/Census with Full Birth Histories,NA,NA,NA,NA
BDI,Burundi,NA,Under-five mortality rate,Male,Total,UN IGME estimate,2023,1965.5,248.4438677,208.2604994,293.8331019,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
BDI,Burundi,NA,Under-five mortality rate,Male,Total,UN IGME estimate,2023,1966.5,250.2180387,214.6165846,290.4778838,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
BDI,Burundi,NA,Under-five mortality rate,Male,Total,UN IGME estimate,2023,1967.5,252.0052537,219.1714434,289.499224,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
BDI,Burundi,NA,Under-five mortality rate,Male,Total,UN IGME estimate,2023,1968.5,253.4609109,222.427348,288.9251836,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
BDI,Burundi,NA,Under-five mortality rate,Male,Total,UN IGME estimate,2023,1969.5,254.9913892,224.2669379,288.8695588,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
BDI,Burundi,NA,Under-five mortality rate,Male,Total,UN IGME estimate,2023,1970.5,255.7897317,225.9073758,289.036527,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
BDI,Burundi,NA,Under-five mortality rate,Male,Total,UN IGME estimate,2023,1971.5,256.1988064,226.871044,288.7661963,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
BDI,Burundi,NA,Under-five mortality rate,Male,Total,UN IGME estimate,2023,1972.5,323.5499119,286.8411945,364.0512672,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
BDI,Burundi,NA,Under-five mortality rate,Male,Total,UN IGME estimate,2023,1973.5,256.7886532,227.8944266,288.2020339,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
BDI,Burundi,NA,Under-five mortality rate,Male,Total,UN IGME estimate,2023,1974.5,256.8983838,228.6469993,287.8999001,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
